deviceIndex,streamType,hwTimestampUs,globalTimestampUs,sysTimestampUs
0,DEPTH,1787122236270054,1787122236272086,1787122236293842
0,DEPTH,1787122236303375,1787122236305398,1787122236327180
0,DEPTH,1787122236336708,1787122236338721,1787122236360594
0,DEPTH,1787122236370043,1787122236372047,1787122236393842
0,DEPTH,1787122236403381,1787122236405375,1787122236427883
0,DEPTH,1787122236436708,1787122236438693,1787122236460485
0,DEPTH,1787122236470053,1787122236472028,1787122236493844
0,DEPTH,1787122236503381,1787122236505347,1787122236527144
0,DEPTH,1787122236536711,1787122236538667,1787122236560943
0,DEPTH,1787122236570050,1787122236571997,1787122236594440
0,DEPTH,1787122236603378,1787122236605315,1787122236627161
0,DEPTH,1787122236636715,1787122236638643,1787122236660448
0,DEPTH,1787122236670052,1787122236672628,1787122236693870
0,DEPTH,1787122236703383,1787122236705954,1787122236727225
0,DEPTH,1787122236736719,1787122236739285,1787122236760658
0,DEPTH,1787122236770049,1787122236772609,1787122236793826
0,DEPTH,1787122236803382,1787122236805937,1787122236827119
0,DEPTH,1787122236836719,1787122236839269,1787122236860619
0,DEPTH,1787122236870058,1787122236872603,1787122236893892
0,DEPTH,1787122236903387,1787122236905926,1787122236927140
0,DEPTH,1787122236936716,1787122236939250,1787122236960460
0,DEPTH,1787122236970055,1787122236972584,1787122236993898
0,DEPTH,1787122237003386,1787122237005910,1787122237027530
0,DEPTH,1787122237036730,1787122237039248,1787122237060431
0,DEPTH,1787122237070055,1787122237072568,1787122237094229
0,DEPTH,1787122237103385,1787122237105893,1787122237127070
0,DEPTH,1787122237136719,1787122237139221,1787122237160444
0,DEPTH,1787122237170055,1787122237172552,1787122237193755
0,DEPTH,1787122237203388,1787122237205880,1787122237227097
0,DEPTH,1787122237236721,1787122237239207,1787122237260446
0,DEPTH,1787122237270053,1787122237272534,1787122237293827
0,DEPTH,1787122237303394,1787122237305870,1787122237327414
0,DEPTH,1787122237336726,1787122237339197,1787122237360460
0,DEPTH,1787122237370056,1787122237372521,1787122237393769
0,DEPTH,1787122237403385,1787122237405845,1787122237427113
0,DEPTH,1787122237436718,1787122237439173,1787122237460459
0,DEPTH,1787122237470050,1787122237472500,1787122237494040
0,DEPTH,1787122237470050,1787122237472500,1787122237527147
0,DEPTH,1787122237536717,1787122237539156,1787122237560508
0,DEPTH,1787122237570056,1787122237572490,1787122237594201
0,DEPTH,1787122237570056,1787122237572490,1787122237627426
0,DEPTH,1787122237636718,1787122237639141,1787122237660974
0,DEPTH,1787122237670051,1787122237673013,1787122237693838
0,DEPTH,1787122237703388,1787122237706348,1787122237727301
0,DEPTH,1787122237703388,1787122237706348,1787122237760681
0,DEPTH,1787122237770054,1787122237773009,1787122237793822
0,DEPTH,1787122237803390,1787122237806343,1787122237827241
0,DEPTH,1787122237836721,1787122237839672,1787122237860681
0,DEPTH,1787122237870057,1787122237873006,1787122237893843
0,DEPTH,1787122237903401,1787122237906347,1787122237927203
0,DEPTH,1787122237936722,1787122237939666,1787122237960665
0,DEPTH,1787122237970054,1787122237972996,1787122237994009
0,DEPTH,1787122238003390,1787122238006330,1787122238027151
0,DEPTH,1787122238036723,1787122238039661,1787122238060511
0,DEPTH,1787122238070061,1787122238072996,1787122238093930
0,DEPTH,1787122238103391,1787122238106324,1787122238127161
0,DEPTH,1787122238136724,1787122238139655,1787122238160756
0,DEPTH,1787122238170058,1787122238172987,1787122238193841
0,DEPTH,1787122238170058,1787122238172987,1787122238227179
0,DEPTH,1787122238236731,1787122238239655,1787122238260631
0,DEPTH,1787122238270064,1787122238272986,1787122238294140
0,DEPTH,1787122238303391,1787122238306311,1787122238327232
0,DEPTH,1787122238336724,1787122238339641,1787122238360487
0,DEPTH,1787122238370057,1787122238372972,1787122238394099
0,DEPTH,1787122238403390,1787122238406303,1787122238427221
0,DEPTH,1787122238436733,1787122238439644,1787122238460494
0,DEPTH,1787122238470059,1787122238472968,1787122238493809
0,DEPTH,1787122238503395,1787122238506301,1787122238527177
0,DEPTH,1787122238536731,1787122238539635,1787122238560526
0,DEPTH,1787122238570059,1787122238572961,1787122238593842
0,DEPTH,1787122238603395,1787122238606295,1787122238627260
0,DEPTH,1787122238636727,1787122238639625,1787122238660530
0,DEPTH,1787122238670063,1787122238673076,1787122238695586
0,DEPTH,1787122238703396,1787122238706408,1787122238727143
0,DEPTH,1787122238736727,1787122238739737,1787122238760497
0,DEPTH,1787122238770060,1787122238773068,1787122238794012
0,DEPTH,1787122238803392,1787122238806399,1787122238827255
0,DEPTH,1787122238836728,1787122238839733,1787122238860545
0,DEPTH,1787122238870062,1787122238873065,1787122238894113
0,DEPTH,1787122238903398,1787122238906400,1787122238927209
0,DEPTH,1787122238936730,1787122238939730,1787122238960551
0,DEPTH,1787122238970063,1787122238973061,1787122238993826
0,DEPTH,1787122239003396,1787122239006393,1787122239027273
0,DEPTH,1787122239036734,1787122239039729,1787122239060700
0,DEPTH,1787122239070063,1787122239073056,1787122239094065
0,DEPTH,1787122239103398,1787122239106390,1787122239127236
0,DEPTH,1787122239136734,1787122239139724,1787122239160729
0,DEPTH,1787122239170085,1787122239173074,1787122239193879
0,DEPTH,1787122239203398,1787122239206385,1787122239227144
0,DEPTH,1787122239236731,1787122239239716,1787122239260956
0,DEPTH,1787122239270067,1787122239273050,1787122239293837
0,DEPTH,1787122239303399,1787122239306381,1787122239327263
0,DEPTH,1787122239336737,1787122239339717,1787122239360554
0,DEPTH,1787122239370066,1787122239373045,1787122239393829
0,DEPTH,1787122239403405,1787122239406382,1787122239427151
0,DEPTH,1787122239436738,1787122239439713,1787122239460777
0,DEPTH,1787122239470068,1787122239473042,1787122239494102
0,DEPTH,1787122239503402,1787122239506374,1787122239527391
0,DEPTH,1787122239536736,1787122239539706,1787122239560785
0,DEPTH,1787122239570073,1787122239573042,1787122239594027
0,DEPTH,1787122239603401,1787122239606368,1787122239627374
0,DEPTH,1787122239636736,1787122239639701,1787122239660940
0,DEPTH,1787122239670071,1787122239673035,1787122239694222
0,DEPTH,1787122239703402,1787122239706619,1787122239727476
0,DEPTH,1787122239736740,1787122239739957,1787122239760962
0,DEPTH,1787122239770082,1787122239773298,1787122239794108
0,DEPTH,1787122239803405,1787122239806621,1787122239827377
0,DEPTH,1787122239837624,1787122239840839,1787122239861601
0,DEPTH,1787122239870077,1787122239873291,1787122239894111
0,DEPTH,1787122239903404,1787122239906618,1787122239927423
0,DEPTH,1787122239936745,1787122239939958,1787122239960733
0,DEPTH,1787122239970071,1787122239973284,1787122239994252
0,DEPTH,1787122240003402,1787122240006615,1787122240027405
0,DEPTH,1787122240036737,1787122240039949,1787122240060736
0,DEPTH,1787122240070070,1787122240073281,1787122240094044
0,DEPTH,1787122240103406,1787122240106617,1787122240127396
0,DEPTH,1787122240103406,1787122240106617,1787122240160735
0,DEPTH,1787122240170077,1787122240173287,1787122240194118
0,DEPTH,1787122240170077,1787122240173287,1787122240227629
0,DEPTH,1787122240203410,1787122240206619,1787122240260904
0,DEPTH,1787122240270071,1787122240273279,1787122240294110
0,DEPTH,1787122240303410,1787122240306618,1787122240327112
0,DEPTH,1787122240336739,1787122240339946,1787122240360854
0,DEPTH,1787122240370071,1787122240373278,1787122240394302
0,DEPTH,1787122240403406,1787122240406612,1787122240427548
0,DEPTH,1787122240436739,1787122240439945,1787122240460685
0,DEPTH,1787122240470076,1787122240473281,1787122240494055
0,DEPTH,1787122240503417,1787122240506622,1787122240527382
0,DEPTH,1787122240536745,1787122240539949,1787122240560364
0,DEPTH,1787122240570076,1787122240573279,1787122240594064
0,DEPTH,1787122240603413,1787122240606616,1787122240627327
0,DEPTH,1787122240636745,1787122240639947,1787122240660736
0,DEPTH,1787122240670076,1787122240673278,1787122240694023
0,DEPTH,1787122240703412,1787122240706647,1787122240727406
0,DEPTH,1787122240736748,1787122240739983,1787122240760773
0,DEPTH,1787122240770076,1787122240773311,1787122240794065
0,DEPTH,1787122240803413,1787122240806647,1787122240827326
0,DEPTH,1787122240836748,1787122240839982,1787122240860582
0,DEPTH,1787122240870075,1787122240873308,1787122240894193
0,DEPTH,1787122240903414,1787122240906647,1787122240927412
0,DEPTH,1787122240936750,1787122240939983,1787122240960917
0,DEPTH,1787122240970077,1787122240973309,1787122240994074
0,DEPTH,1787122241003411,1787122241006643,1787122241027406
0,DEPTH,1787122241036752,1787122241039983,1787122241060749
0,DEPTH,1787122241070098,1787122241073329,1787122241094095
0,DEPTH,1787122241103415,1787122241106646,1787122241127424
0,DEPTH,1787122241136743,1787122241139973,1787122241160838
0,DEPTH,1787122241170079,1787122241173309,1787122241194196
0,DEPTH,1787122241203409,1787122241206639,1787122241227396
0,DEPTH,1787122241236751,1787122241239980,1787122241260697
0,COLOR,1787122236270111,1787122236272143,1787122236289183
0,COLOR,1787122236303433,1787122236305456,1787122236322768
0,COLOR,1787122236336766,1787122236338779,1787122236356110
0,COLOR,1787122236370100,1787122236372104,1787122236389561
0,COLOR,1787122236403438,1787122236405432,1787122236422772
0,COLOR,1787122236436766,1787122236438751,1787122236456082
0,COLOR,1787122236470111,1787122236472086,1787122236489461
0,COLOR,1787122236503438,1787122236505404,1787122236522788
0,COLOR,1787122236536768,1787122236538724,1787122236556030
0,COLOR,1787122236570108,1787122236572054,1787122236589337
0,COLOR,1787122236603436,1787122236605373,1787122236622642
0,COLOR,1787122236636773,1787122236638701,1787122236655949
0,COLOR,1787122236670110,1787122236672686,1787122236689042
0,COLOR,1787122236703441,1787122236706012,1787122236722600
0,COLOR,1787122236736776,1787122236739341,1787122236755592
0,COLOR,1787122236770107,1787122236772667,1787122236789389
0,COLOR,1787122236803440,1787122236805995,1787122236822822
0,COLOR,1787122236836777,1787122236839327,1787122236856164
0,COLOR,1787122236870115,1787122236872659,1787122236889447
0,COLOR,1787122236903445,1787122236905984,1787122236922628
0,COLOR,1787122236936773,1787122236939307,1787122236956313
0,COLOR,1787122236970113,1787122236972642,1787122236988999
0,COLOR,1787122237003444,1787122237005967,1787122237022701
0,COLOR,1787122237036787,1787122237039305,1787122237055649
0,COLOR,1787122237070113,1787122237072626,1787122237089240
0,COLOR,1787122237103443,1787122237105950,1787122237122441
0,COLOR,1787122237136777,1787122237139279,1787122237155655
0,COLOR,1787122237170113,1787122237172610,1787122237189082
0,COLOR,1787122237203446,1787122237205938,1787122237222428
0,COLOR,1787122237236778,1787122237239265,1787122237255774
0,COLOR,1787122237270111,1787122237272592,1787122237289075
0,COLOR,1787122237303451,1787122237305927,1787122237322833
0,COLOR,1787122237336784,1787122237339255,1787122237355825
0,COLOR,1787122237370113,1787122237372578,1787122237388978
0,COLOR,1787122237403443,1787122237405903,1787122237422401
0,COLOR,1787122237436775,1787122237439230,1787122237455721
0,COLOR,1787122237470108,1787122237472557,1787122237489051
0,COLOR,1787122237503442,1787122237505886,1787122237522748
0,COLOR,1787122237536775,1787122237539214,1787122237555926
0,COLOR,1787122237570113,1787122237572547,1787122237589358
0,COLOR,1787122237603441,1787122237605869,1787122237622769
0,COLOR,1787122237636775,1787122237639198,1787122237655907
0,COLOR,1787122237670109,1787122237673071,1787122237689030
0,COLOR,1787122237703446,1787122237706406,1787122237722634
0,COLOR,1787122237736778,1787122237739736,1787122237756166
0,COLOR,1787122237770112,1787122237773068,1787122237789298
0,COLOR,1787122237803447,1787122237806400,1787122237822314
0,COLOR,1787122237836779,1787122237839730,1787122237855966
0,COLOR,1787122237870115,1787122237873064,1787122237889533
0,COLOR,1787122237903458,1787122237906405,1787122237922756
0,COLOR,1787122237936780,1787122237939724,1787122237955979
0,COLOR,1787122237970112,1787122237973054,1787122237989476
0,COLOR,1787122238003448,1787122238006388,1787122238022849
0,COLOR,1787122238036780,1787122238039718,1787122238056210
0,COLOR,1787122238070119,1787122238073054,1787122238089452
0,COLOR,1787122238103448,1787122238106381,1787122238122763
0,COLOR,1787122238136782,1787122238139713,1787122238156142
0,COLOR,1787122238170116,1787122238173045,1787122238189294
0,COLOR,1787122238203449,1787122238206375,1787122238222781
0,COLOR,1787122238236789,1787122238239713,1787122238255927
0,COLOR,1787122238270122,1787122238273044,1787122238289235
0,COLOR,1787122238303448,1787122238306368,1787122238322396
0,COLOR,1787122238336782,1787122238339700,1787122238355952
0,COLOR,1787122238370115,1787122238373030,1787122238389192
0,COLOR,1787122238403448,1787122238406361,1787122238422865
0,COLOR,1787122238436791,1787122238439702,1787122238455942
0,COLOR,1787122238470117,1787122238473026,1787122238489519
0,COLOR,1787122238503452,1787122238506358,1787122238522777
0,COLOR,1787122238536789,1787122238539693,1787122238555743
0,COLOR,1787122238570117,1787122238573019,1787122238589467
0,COLOR,1787122238603453,1787122238606353,1787122238622920
0,COLOR,1787122238636785,1787122238639682,1787122238655968
0,COLOR,1787122238670120,1787122238673015,1787122238689398
0,COLOR,1787122238703454,1787122238706465,1787122238722672
0,COLOR,1787122238736785,1787122238739795,1787122238756102
0,COLOR,1787122238770118,1787122238773126,1787122238789421
0,COLOR,1787122238803450,1787122238806457,1787122238822657
0,COLOR,1787122238836786,1787122238839791,1787122238855959
0,COLOR,1787122238870119,1787122238873122,1787122238889350
0,COLOR,1787122238903456,1787122238906458,1787122238922753
0,COLOR,1787122238936787,1787122238939787,1787122238956110
0,COLOR,1787122238970120,1787122238973118,1787122238989278
0,COLOR,1787122239003454,1787122239006451,1787122239022611
0,COLOR,1787122239036791,1787122239039786,1787122239055973
0,COLOR,1787122239070121,1787122239073114,1787122239089241
0,COLOR,1787122239103455,1787122239106447,1787122239122448
0,COLOR,1787122239136792,1787122239139782,1787122239155936
0,COLOR,1787122239170143,1787122239173132,1787122239189354
0,COLOR,1787122239203456,1787122239206443,1787122239222630
0,COLOR,1787122239236789,1787122239239774,1787122239256033
0,COLOR,1787122239270125,1787122239273109,1787122239289412
0,COLOR,1787122239303457,1787122239306439,1787122239322639
0,COLOR,1787122239336795,1787122239339775,1787122239356125
0,COLOR,1787122239370123,1787122239373102,1787122239389303
0,COLOR,1787122239403463,1787122239406440,1787122239422851
0,COLOR,1787122239436796,1787122239439771,1787122239456259
0,COLOR,1787122239470125,1787122239473099,1787122239489411
0,COLOR,1787122239503460,1787122239506432,1787122239522808
0,COLOR,1787122239536794,1787122239539765,1787122239555822
0,COLOR,1787122239570131,1787122239573100,1787122239589417
0,COLOR,1787122239603459,1787122239606426,1787122239622653
0,COLOR,1787122239636794,1787122239639760,1787122239656211
0,COLOR,1787122239670128,1787122239673092,1787122239689191
0,COLOR,1787122239703460,1787122239706677,1787122239722377
0,COLOR,1787122239736798,1787122239740014,1787122239756284
0,COLOR,1787122239770140,1787122239773356,1787122239788964
0,COLOR,1787122239803463,1787122239806678,1787122239822297
0,COLOR,1787122239837682,1787122239840897,1787122239856528
0,COLOR,1787122239870135,1787122239873350,1787122239889006
0,COLOR,1787122239903462,1787122239906676,1787122239922824
0,COLOR,1787122239903462,1787122239906676,1787122239955925
0,COLOR,1787122239970129,1787122239973342,1787122239989495
0,COLOR,1787122240003459,1787122240006671,1787122240022626
0,COLOR,1787122240036795,1787122240040007,1787122240055908
0,COLOR,1787122240070128,1787122240073340,1787122240089448
0,COLOR,1787122240103463,1787122240106674,1787122240122627
0,COLOR,1787122240136796,1787122240140006,1787122240156212
0,COLOR,1787122240170134,1787122240173344,1787122240189709
0,COLOR,1787122240203467,1787122240206676,1787122240222597
0,COLOR,1787122240236797,1787122240240006,1787122240255912
0,COLOR,1787122240270129,1787122240273337,1787122240289050
0,COLOR,1787122240303468,1787122240306676,1787122240322292
0,COLOR,1787122240336797,1787122240340004,1787122240355859
0,COLOR,1787122240370129,1787122240373336,1787122240389107
0,COLOR,1787122240403464,1787122240406670,1787122240422735
0,COLOR,1787122240436797,1787122240440002,1787122240456284
0,COLOR,1787122240470133,1787122240473338,1787122240489452
0,COLOR,1787122240503474,1787122240506678,1787122240522525
0,COLOR,1787122240536802,1787122240540006,1787122240555596
0,COLOR,1787122240570134,1787122240573338,1787122240589570
0,COLOR,1787122240603471,1787122240606674,1787122240622476
0,COLOR,1787122240636803,1787122240640005,1787122240655862
0,COLOR,1787122240670134,1787122240673336,1787122240689395
0,COLOR,1787122240670134,1787122240673370,1787122240722671
0,COLOR,1787122240736806,1787122240740041,1787122240755630
0,COLOR,1787122240770134,1787122240773369,1787122240789251
0,COLOR,1787122240803470,1787122240806704,1787122240822300
0,COLOR,1787122240836806,1787122240840040,1787122240855589
0,COLOR,1787122240870132,1787122240873366,1787122240888958
0,COLOR,1787122240903472,1787122240906705,1787122240922502
0,COLOR,1787122240936807,1787122240940040,1787122240955629
0,COLOR,1787122240970135,1787122240973367,1787122240988908
0,COLOR,1787122241003468,1787122241006700,1787122241022702
0,COLOR,1787122241036809,1787122241040041,1787122241055859
0,COLOR,1787122241070156,1787122241073387,1787122241089145
0,COLOR,1787122241103472,1787122241106703,1787122241122367
0,COLOR,1787122241136801,1787122241140031,1787122241155733
0,COLOR,1787122241170136,1787122241173366,1787122241188963
0,COLOR,1787122241203467,1787122241206697,1787122241222485
0,COLOR,1787122241236809,1787122241240038,1787122241256529
1,DEPTH,1787122236269493,1787122236272283,1787122236294618
1,DEPTH,1787122236302814,1787122236305597,1787122236327324
1,DEPTH,1787122236336147,1787122236338924,1787122236360558
1,DEPTH,1787122236369482,1787122236372252,1787122236394017
1,DEPTH,1787122236402820,1787122236405584,1787122236427228
1,DEPTH,1787122236436148,1787122236438906,1787122236460606
1,DEPTH,1787122236469492,1787122236472243,1787122236493827
1,DEPTH,1787122236502820,1787122236505565,1787122236527060
1,DEPTH,1787122236536150,1787122236538888,1787122236560607
1,DEPTH,1787122236569490,1787122236572222,1787122236593839
1,DEPTH,1787122236602818,1787122236605544,1787122236627133
1,DEPTH,1787122236636155,1787122236638874,1787122236660452
1,DEPTH,1787122236669492,1787122236672717,1787122236693860
1,DEPTH,1787122236702823,1787122236706045,1787122236727231
